Image,Predicted Cell Count
SIMCEPImages_A01_C1_F1_s01_w1.TIF,0.8622403144836426
SIMCEPImages_A01_C1_F1_s01_w2.TIF,0.3534197509288788
SIMCEPImages_A01_C1_F1_s02_w1.TIF,0.8802618980407715
SIMCEPImages_A01_C1_F1_s02_w2.TIF,3.018986225128174
SIMCEPImages_A01_C1_F1_s03_w1.TIF,0.7974848747253418
SIMCEPImages_A01_C1_F1_s03_w2.TIF,2.554007053375244
SIMCEPImages_A01_C1_F1_s04_w1.TIF,0.6732373237609863
SIMCEPImages_A01_C1_F1_s04_w2.TIF,0.5260891914367676
SIMCEPImages_A01_C1_F1_s05_w1.TIF,-0.34800484776496887
SIMCEPImages_A01_C1_F1_s05_w2.TIF,0.8504958152770996
SIMCEPImages_A01_C1_F1_s08_w1.TIF,1.0999646186828613
SIMCEPImages_A02_C5_F1_s10_w2.TIF,6.1403703689575195
SIMCEPImages_A02_C5_F1_s16_w2.TIF,13.821434020996094
SIMCEPImages_A07_C27_F1_s18_w2.TIF,22.366151809692383
SIMCEPImages_A12_C48_F1_s23_w2.TIF,42.66865539550781
SIMCEPImages_A12_C48_F1_s24_w1.TIF,42.24052810668945
SIMCEPImages_A12_C48_F1_s24_w2.TIF,42.28086853027344
SIMCEPImages_A12_C48_F1_s25_w1.TIF,53.70143508911133
SIMCEPImages_A12_C48_F1_s25_w2.TIF,49.27128601074219
SIMCEPImages_A13_C53_F1_s01_w1.TIF,64.75178527832031
SIMCEPImages_A13_C53_F1_s04_w1.TIF,55.499820709228516
SIMCEPImages_A13_C53_F1_s04_w2.TIF,53.25291061401367
SIMCEPImages_A13_C53_F1_s05_w1.TIF,57.383567810058594
SIMCEPImages_A13_C53_F1_s05_w2.TIF,53.523170471191406
SIMCEPImages_A13_C53_F1_s06_w1.TIF,54.52290725708008
SIMCEPImages_A13_C53_F1_s06_w2.TIF,50.61872863769531
SIMCEPImages_A18_C74_F1_s01_w1.TIF,70.30999755859375
SIMCEPImages_A18_C74_F1_s01_w2.TIF,78.41990661621094
SIMCEPImages_A18_C74_F1_s02_w1.TIF,79.63835144042969
SIMCEPImages_A18_C74_F1_s02_w2.TIF,74.85845184326172
SIMCEPImages_A18_C74_F1_s03_w1.TIF,78.28179931640625
SIMCEPImages_A18_C74_F1_s06_w2.TIF,68.22960662841797
SIMCEPImages_A18_C74_F1_s07_w1.TIF,90.67982482910156
SIMCEPImages_A18_C74_F1_s07_w2.TIF,76.34053039550781
SIMCEPImages_A18_C74_F1_s08_w1.TIF,75.01432037353516
SIMCEPImages_A18_C74_F1_s08_w2.TIF,66.70661163330078
SIMCEPImages_A18_C74_F1_s12_w1.TIF,79.4897689819336
SIMCEPImages_A18_C74_F1_s12_w2.TIF,77.77293395996094
SIMCEPImages_A18_C74_F1_s13_w1.TIF,77.3141860961914
SIMCEPImages_A18_C74_F1_s13_w2.TIF,72.76828002929688
SIMCEPImages_A18_C74_F1_s14_w1.TIF,65.9941635131836
SIMCEPImages_A19_C78_F1_s24_w1.TIF,84.7159423828125
SIMCEPImages_A19_C78_F1_s24_w2.TIF,68.67512512207031
SIMCEPImages_A19_C78_F1_s25_w1.TIF,80.57267761230469
SIMCEPImages_A19_C78_F1_s25_w2.TIF,74.56759643554688
SIMCEPImages_A20_C83_F1_s01_w1.TIF,81.34857177734375
SIMCEPImages_A20_C83_F1_s01_w2.TIF,77.43336486816406
SIMCEPImages_A20_C83_F1_s02_w1.TIF,86.46315002441406
SIMCEPImages_A20_C83_F1_s04_w2.TIF,85.7801513671875
SIMCEPImages_A20_C83_F1_s05_w1.TIF,75.6033706665039
SIMCEPImages_A20_C83_F1_s05_w2.TIF,79.16815185546875
SIMCEPImages_A20_C83_F1_s06_w1.TIF,95.41242980957031
SIMCEPImages_A20_C83_F1_s06_w2.TIF,73.36723327636719
SIMCEPImages_A20_C83_F1_s07_w1.TIF,103.06908416748047
SIMCEPImages_A20_C83_F1_s07_w2.TIF,78.13986206054688
