Image,Predicted Cell Count
SIMCEPImages_A01_C1_F1_s01_w1.TIF,-0.23447740077972412
SIMCEPImages_A01_C1_F1_s01_w2.TIF,0.44148433208465576
SIMCEPImages_A01_C1_F1_s02_w1.TIF,0.1843353509902954
SIMCEPImages_A01_C1_F1_s02_w2.TIF,0.23672282695770264
SIMCEPImages_A01_C1_F1_s03_w1.TIF,0.5081003904342651
SIMCEPImages_A01_C1_F1_s03_w2.TIF,0.5744017362594604
SIMCEPImages_A01_C1_F1_s04_w1.TIF,0.9107342958450317
SIMCEPImages_A01_C1_F1_s04_w2.TIF,-0.06825196743011475
SIMCEPImages_A01_C1_F1_s05_w1.TIF,0.24812209606170654
SIMCEPImages_A01_C1_F1_s05_w2.TIF,-0.7224739789962769
SIMCEPImages_A01_C1_F1_s08_w1.TIF,0.39149177074432373
SIMCEPImages_A02_C5_F1_s10_w2.TIF,4.3489670753479
SIMCEPImages_A02_C5_F1_s16_w2.TIF,3.8695297241210938
SIMCEPImages_A07_C27_F1_s18_w2.TIF,27.344751358032227
SIMCEPImages_A12_C48_F1_s23_w2.TIF,46.473411560058594
SIMCEPImages_A12_C48_F1_s24_w1.TIF,46.148860931396484
SIMCEPImages_A12_C48_F1_s24_w2.TIF,43.69572448730469
SIMCEPImages_A12_C48_F1_s25_w1.TIF,41.84697723388672
SIMCEPImages_A12_C48_F1_s25_w2.TIF,45.5288200378418
SIMCEPImages_A13_C53_F1_s01_w1.TIF,50.91389465332031
SIMCEPImages_A13_C53_F1_s04_w1.TIF,52.39777374267578
SIMCEPImages_A13_C53_F1_s04_w2.TIF,53.86065673828125
SIMCEPImages_A13_C53_F1_s05_w1.TIF,50.04631805419922
SIMCEPImages_A13_C53_F1_s05_w2.TIF,51.81587219238281
SIMCEPImages_A13_C53_F1_s06_w1.TIF,50.22792053222656
SIMCEPImages_A13_C53_F1_s06_w2.TIF,50.44062042236328
SIMCEPImages_A18_C74_F1_s01_w1.TIF,73.67320251464844
SIMCEPImages_A18_C74_F1_s01_w2.TIF,71.71731567382812
SIMCEPImages_A18_C74_F1_s02_w1.TIF,67.89997100830078
SIMCEPImages_A18_C74_F1_s02_w2.TIF,73.29508209228516
SIMCEPImages_A18_C74_F1_s03_w1.TIF,72.10987854003906
SIMCEPImages_A18_C74_F1_s06_w2.TIF,74.16919708251953
SIMCEPImages_A18_C74_F1_s07_w1.TIF,68.12770080566406
SIMCEPImages_A18_C74_F1_s07_w2.TIF,70.36927032470703
SIMCEPImages_A18_C74_F1_s08_w1.TIF,73.932373046875
SIMCEPImages_A18_C74_F1_s08_w2.TIF,69.38945007324219
SIMCEPImages_A18_C74_F1_s12_w1.TIF,72.19100189208984
SIMCEPImages_A18_C74_F1_s12_w2.TIF,76.34940338134766
SIMCEPImages_A18_C74_F1_s13_w1.TIF,66.1854019165039
SIMCEPImages_A18_C74_F1_s13_w2.TIF,74.67513275146484
SIMCEPImages_A18_C74_F1_s14_w1.TIF,75.81659698486328
SIMCEPImages_A19_C78_F1_s24_w1.TIF,67.98765563964844
SIMCEPImages_A19_C78_F1_s24_w2.TIF,76.39793395996094
SIMCEPImages_A19_C78_F1_s25_w1.TIF,69.78813171386719
SIMCEPImages_A19_C78_F1_s25_w2.TIF,77.51438903808594
SIMCEPImages_A20_C83_F1_s01_w1.TIF,74.57312774658203
SIMCEPImages_A20_C83_F1_s01_w2.TIF,79.4653549194336
SIMCEPImages_A20_C83_F1_s02_w1.TIF,79.00365447998047
SIMCEPImages_A20_C83_F1_s04_w2.TIF,80.41899108886719
SIMCEPImages_A20_C83_F1_s05_w1.TIF,78.33318328857422
SIMCEPImages_A20_C83_F1_s05_w2.TIF,83.0414047241211
SIMCEPImages_A20_C83_F1_s06_w1.TIF,75.15282440185547
SIMCEPImages_A20_C83_F1_s06_w2.TIF,80.63616180419922
SIMCEPImages_A20_C83_F1_s07_w1.TIF,82.74893951416016
SIMCEPImages_A20_C83_F1_s07_w2.TIF,81.1796646118164
