Image,Predicted Cell Count
SIMCEPImages_A01_C1_F1_s01_w1.TIF,-0.5820058584213257
SIMCEPImages_A01_C1_F1_s01_w2.TIF,0.5162042379379272
SIMCEPImages_A01_C1_F1_s02_w1.TIF,-0.4958416223526001
SIMCEPImages_A01_C1_F1_s02_w2.TIF,0.46307551860809326
SIMCEPImages_A01_C1_F1_s03_w1.TIF,0.25198161602020264
SIMCEPImages_A01_C1_F1_s03_w2.TIF,0.7759851217269897
SIMCEPImages_A01_C1_F1_s04_w1.TIF,0.020956873893737793
SIMCEPImages_A01_C1_F1_s04_w2.TIF,-0.29896557331085205
SIMCEPImages_A01_C1_F1_s05_w1.TIF,-0.18329226970672607
SIMCEPImages_A01_C1_F1_s05_w2.TIF,-0.21737968921661377
SIMCEPImages_A01_C1_F1_s08_w1.TIF,-0.16190993785858154
SIMCEPImages_A02_C5_F1_s10_w2.TIF,4.752750396728516
SIMCEPImages_A02_C5_F1_s16_w2.TIF,3.6233878135681152
SIMCEPImages_A07_C27_F1_s18_w2.TIF,25.226560592651367
SIMCEPImages_A12_C48_F1_s23_w2.TIF,46.49665832519531
SIMCEPImages_A12_C48_F1_s24_w1.TIF,44.591453552246094
SIMCEPImages_A12_C48_F1_s24_w2.TIF,44.634063720703125
SIMCEPImages_A12_C48_F1_s25_w1.TIF,42.80591583251953
SIMCEPImages_A12_C48_F1_s25_w2.TIF,43.46371841430664
SIMCEPImages_A13_C53_F1_s01_w1.TIF,54.12652587890625
SIMCEPImages_A13_C53_F1_s04_w1.TIF,54.598480224609375
SIMCEPImages_A13_C53_F1_s04_w2.TIF,54.49399185180664
SIMCEPImages_A13_C53_F1_s05_w1.TIF,50.87527084350586
SIMCEPImages_A13_C53_F1_s05_w2.TIF,51.27921676635742
SIMCEPImages_A13_C53_F1_s06_w1.TIF,50.32315444946289
SIMCEPImages_A13_C53_F1_s06_w2.TIF,50.49758529663086
SIMCEPImages_A18_C74_F1_s01_w1.TIF,74.0140151977539
SIMCEPImages_A18_C74_F1_s01_w2.TIF,72.50928497314453
SIMCEPImages_A18_C74_F1_s02_w1.TIF,65.0875244140625
SIMCEPImages_A18_C74_F1_s02_w2.TIF,73.62419891357422
SIMCEPImages_A18_C74_F1_s03_w1.TIF,75.78793334960938
SIMCEPImages_A18_C74_F1_s06_w2.TIF,74.37632751464844
SIMCEPImages_A18_C74_F1_s07_w1.TIF,68.54052734375
SIMCEPImages_A18_C74_F1_s07_w2.TIF,72.38358306884766
SIMCEPImages_A18_C74_F1_s08_w1.TIF,71.95706176757812
SIMCEPImages_A18_C74_F1_s08_w2.TIF,70.6474609375
SIMCEPImages_A18_C74_F1_s12_w1.TIF,72.3544921875
SIMCEPImages_A18_C74_F1_s12_w2.TIF,76.59453582763672
SIMCEPImages_A18_C74_F1_s13_w1.TIF,63.618160247802734
SIMCEPImages_A18_C74_F1_s13_w2.TIF,76.56648254394531
SIMCEPImages_A18_C74_F1_s14_w1.TIF,74.64720916748047
SIMCEPImages_A19_C78_F1_s24_w1.TIF,71.72154998779297
SIMCEPImages_A19_C78_F1_s24_w2.TIF,77.58467102050781
SIMCEPImages_A19_C78_F1_s25_w1.TIF,69.7166748046875
SIMCEPImages_A19_C78_F1_s25_w2.TIF,79.21668243408203
SIMCEPImages_A20_C83_F1_s01_w1.TIF,74.50980377197266
SIMCEPImages_A20_C83_F1_s01_w2.TIF,78.7951889038086
SIMCEPImages_A20_C83_F1_s02_w1.TIF,80.83578491210938
SIMCEPImages_A20_C83_F1_s04_w2.TIF,78.97537994384766
SIMCEPImages_A20_C83_F1_s05_w1.TIF,81.63990783691406
SIMCEPImages_A20_C83_F1_s05_w2.TIF,82.11712646484375
SIMCEPImages_A20_C83_F1_s06_w1.TIF,76.72761535644531
SIMCEPImages_A20_C83_F1_s06_w2.TIF,82.58806610107422
SIMCEPImages_A20_C83_F1_s07_w1.TIF,83.74809265136719
SIMCEPImages_A20_C83_F1_s07_w2.TIF,80.7815933227539
