Image,Predicted Cell Count
SIMCEPImages_A01_C1_F1_s01_w1.TIF,1.0323829650878906
SIMCEPImages_A01_C1_F1_s01_w2.TIF,0.7701396346092224
SIMCEPImages_A01_C1_F1_s02_w1.TIF,0.5080828070640564
SIMCEPImages_A01_C1_F1_s02_w2.TIF,0.7888252139091492
SIMCEPImages_A01_C1_F1_s03_w1.TIF,1.265143871307373
SIMCEPImages_A01_C1_F1_s03_w2.TIF,0.8260006308555603
SIMCEPImages_A01_C1_F1_s04_w1.TIF,1.0195631980895996
SIMCEPImages_A01_C1_F1_s04_w2.TIF,0.9431750178337097
SIMCEPImages_A01_C1_F1_s05_w1.TIF,1.0562801361083984
SIMCEPImages_A01_C1_F1_s05_w2.TIF,0.94545978307724
SIMCEPImages_A01_C1_F1_s08_w1.TIF,0.3166784644126892
SIMCEPImages_A02_C5_F1_s10_w2.TIF,5.103259086608887
SIMCEPImages_A02_C5_F1_s16_w2.TIF,5.251702308654785
SIMCEPImages_A07_C27_F1_s18_w2.TIF,26.099512100219727
SIMCEPImages_A12_C48_F1_s23_w2.TIF,48.45455551147461
SIMCEPImages_A12_C48_F1_s24_w1.TIF,47.12114334106445
SIMCEPImages_A12_C48_F1_s24_w2.TIF,46.34874725341797
SIMCEPImages_A12_C48_F1_s25_w1.TIF,46.5113410949707
SIMCEPImages_A12_C48_F1_s25_w2.TIF,45.94728088378906
SIMCEPImages_A13_C53_F1_s01_w1.TIF,52.313018798828125
SIMCEPImages_A13_C53_F1_s04_w1.TIF,50.76046371459961
SIMCEPImages_A13_C53_F1_s04_w2.TIF,51.05738830566406
SIMCEPImages_A13_C53_F1_s05_w1.TIF,53.24027633666992
SIMCEPImages_A13_C53_F1_s05_w2.TIF,51.31001663208008
SIMCEPImages_A13_C53_F1_s06_w1.TIF,48.653263092041016
SIMCEPImages_A13_C53_F1_s06_w2.TIF,51.30757522583008
SIMCEPImages_A18_C74_F1_s01_w1.TIF,73.69149780273438
SIMCEPImages_A18_C74_F1_s01_w2.TIF,74.59750366210938
SIMCEPImages_A18_C74_F1_s02_w1.TIF,68.41526794433594
SIMCEPImages_A18_C74_F1_s02_w2.TIF,74.61000061035156
SIMCEPImages_A18_C74_F1_s03_w1.TIF,73.52001953125
SIMCEPImages_A18_C74_F1_s06_w2.TIF,74.15052032470703
SIMCEPImages_A18_C74_F1_s07_w1.TIF,72.24815368652344
SIMCEPImages_A18_C74_F1_s07_w2.TIF,71.39818572998047
SIMCEPImages_A18_C74_F1_s08_w1.TIF,72.1034164428711
SIMCEPImages_A18_C74_F1_s08_w2.TIF,72.26832580566406
SIMCEPImages_A18_C74_F1_s12_w1.TIF,73.73918151855469
SIMCEPImages_A18_C74_F1_s12_w2.TIF,74.38218688964844
SIMCEPImages_A18_C74_F1_s13_w1.TIF,72.86918640136719
SIMCEPImages_A18_C74_F1_s13_w2.TIF,74.38371276855469
SIMCEPImages_A18_C74_F1_s14_w1.TIF,74.90361022949219
SIMCEPImages_A19_C78_F1_s24_w1.TIF,74.7152099609375
SIMCEPImages_A19_C78_F1_s24_w2.TIF,76.89414978027344
SIMCEPImages_A19_C78_F1_s25_w1.TIF,72.50748443603516
SIMCEPImages_A19_C78_F1_s25_w2.TIF,78.31404113769531
SIMCEPImages_A20_C83_F1_s01_w1.TIF,79.54270935058594
SIMCEPImages_A20_C83_F1_s01_w2.TIF,79.76476287841797
SIMCEPImages_A20_C83_F1_s02_w1.TIF,79.84410858154297
SIMCEPImages_A20_C83_F1_s04_w2.TIF,82.94104766845703
SIMCEPImages_A20_C83_F1_s05_w1.TIF,81.9955062866211
SIMCEPImages_A20_C83_F1_s05_w2.TIF,83.68486785888672
SIMCEPImages_A20_C83_F1_s06_w1.TIF,78.51904296875
SIMCEPImages_A20_C83_F1_s06_w2.TIF,78.2065200805664
SIMCEPImages_A20_C83_F1_s07_w1.TIF,82.84992980957031
SIMCEPImages_A20_C83_F1_s07_w2.TIF,82.03805541992188
