Image,Predicted Cell Count
SIMCEPImages_A01_C1_F1_s01_w1.TIF,0.03994256258010864
SIMCEPImages_A01_C1_F1_s01_w2.TIF,0.624448835849762
SIMCEPImages_A01_C1_F1_s02_w1.TIF,0.28074508905410767
SIMCEPImages_A01_C1_F1_s02_w2.TIF,0.2828245759010315
SIMCEPImages_A01_C1_F1_s03_w1.TIF,0.9933846592903137
SIMCEPImages_A01_C1_F1_s03_w2.TIF,0.604051411151886
SIMCEPImages_A01_C1_F1_s04_w1.TIF,0.36552220582962036
SIMCEPImages_A01_C1_F1_s04_w2.TIF,0.09309464693069458
SIMCEPImages_A01_C1_F1_s05_w1.TIF,0.15382438898086548
SIMCEPImages_A01_C1_F1_s05_w2.TIF,0.05337649583816528
SIMCEPImages_A01_C1_F1_s08_w1.TIF,0.3362148404121399
SIMCEPImages_A02_C5_F1_s10_w2.TIF,2.9281294345855713
SIMCEPImages_A02_C5_F1_s16_w2.TIF,4.397516250610352
SIMCEPImages_A07_C27_F1_s18_w2.TIF,26.761899948120117
SIMCEPImages_A12_C48_F1_s23_w2.TIF,50.745365142822266
SIMCEPImages_A12_C48_F1_s24_w1.TIF,51.052066802978516
SIMCEPImages_A12_C48_F1_s24_w2.TIF,46.49516677856445
SIMCEPImages_A12_C48_F1_s25_w1.TIF,56.15119552612305
SIMCEPImages_A12_C48_F1_s25_w2.TIF,44.623966217041016
SIMCEPImages_A13_C53_F1_s01_w1.TIF,55.02006530761719
SIMCEPImages_A13_C53_F1_s04_w1.TIF,57.57029724121094
SIMCEPImages_A13_C53_F1_s04_w2.TIF,53.4707145690918
SIMCEPImages_A13_C53_F1_s05_w1.TIF,55.54086685180664
SIMCEPImages_A13_C53_F1_s05_w2.TIF,52.51839828491211
SIMCEPImages_A13_C53_F1_s06_w1.TIF,54.670597076416016
SIMCEPImages_A13_C53_F1_s06_w2.TIF,53.6718635559082
SIMCEPImages_A18_C74_F1_s01_w1.TIF,81.52603912353516
SIMCEPImages_A18_C74_F1_s01_w2.TIF,70.36724853515625
SIMCEPImages_A18_C74_F1_s02_w1.TIF,72.38897705078125
SIMCEPImages_A18_C74_F1_s02_w2.TIF,68.64704895019531
SIMCEPImages_A18_C74_F1_s03_w1.TIF,80.02283477783203
SIMCEPImages_A18_C74_F1_s06_w2.TIF,76.09361267089844
SIMCEPImages_A18_C74_F1_s07_w1.TIF,75.52793884277344
SIMCEPImages_A18_C74_F1_s07_w2.TIF,69.69093322753906
SIMCEPImages_A18_C74_F1_s08_w1.TIF,72.25093078613281
SIMCEPImages_A18_C74_F1_s08_w2.TIF,70.22430419921875
SIMCEPImages_A18_C74_F1_s12_w1.TIF,76.28663635253906
SIMCEPImages_A18_C74_F1_s12_w2.TIF,73.47311401367188
SIMCEPImages_A18_C74_F1_s13_w1.TIF,78.94500732421875
SIMCEPImages_A18_C74_F1_s13_w2.TIF,77.74147033691406
SIMCEPImages_A18_C74_F1_s14_w1.TIF,79.29017639160156
SIMCEPImages_A19_C78_F1_s24_w1.TIF,77.15116882324219
SIMCEPImages_A19_C78_F1_s24_w2.TIF,77.36196899414062
SIMCEPImages_A19_C78_F1_s25_w1.TIF,81.05485534667969
SIMCEPImages_A19_C78_F1_s25_w2.TIF,76.74259948730469
SIMCEPImages_A20_C83_F1_s01_w1.TIF,84.56897735595703
SIMCEPImages_A20_C83_F1_s01_w2.TIF,87.76414489746094
SIMCEPImages_A20_C83_F1_s02_w1.TIF,89.79035186767578
SIMCEPImages_A20_C83_F1_s04_w2.TIF,82.04804992675781
SIMCEPImages_A20_C83_F1_s05_w1.TIF,92.49580383300781
SIMCEPImages_A20_C83_F1_s05_w2.TIF,81.60722351074219
SIMCEPImages_A20_C83_F1_s06_w1.TIF,83.40144348144531
SIMCEPImages_A20_C83_F1_s06_w2.TIF,76.44408416748047
SIMCEPImages_A20_C83_F1_s07_w1.TIF,90.95472717285156
SIMCEPImages_A20_C83_F1_s07_w2.TIF,81.56437683105469
