Image,Predicted Cell Count
SIMCEPImages_A01_C1_F1_s01_w1.TIF,0.27649909257888794
SIMCEPImages_A01_C1_F1_s01_w2.TIF,0.5685608983039856
SIMCEPImages_A01_C1_F1_s02_w1.TIF,-0.009132564067840576
SIMCEPImages_A01_C1_F1_s02_w2.TIF,0.5463822484016418
SIMCEPImages_A01_C1_F1_s03_w1.TIF,0.5697982907295227
SIMCEPImages_A01_C1_F1_s03_w2.TIF,0.3385828137397766
SIMCEPImages_A01_C1_F1_s04_w1.TIF,0.0710175633430481
SIMCEPImages_A01_C1_F1_s04_w2.TIF,-0.05670589208602905
SIMCEPImages_A01_C1_F1_s05_w1.TIF,-0.24135488271713257
SIMCEPImages_A01_C1_F1_s05_w2.TIF,-0.03320282697677612
SIMCEPImages_A01_C1_F1_s08_w1.TIF,0.33871346712112427
SIMCEPImages_A02_C5_F1_s10_w2.TIF,2.3470957279205322
SIMCEPImages_A02_C5_F1_s16_w2.TIF,3.7181904315948486
SIMCEPImages_A07_C27_F1_s18_w2.TIF,24.570775985717773
SIMCEPImages_A12_C48_F1_s23_w2.TIF,45.33509063720703
SIMCEPImages_A12_C48_F1_s24_w1.TIF,46.101470947265625
SIMCEPImages_A12_C48_F1_s24_w2.TIF,43.70042037963867
SIMCEPImages_A12_C48_F1_s25_w1.TIF,48.17753219604492
SIMCEPImages_A12_C48_F1_s25_w2.TIF,45.566585540771484
SIMCEPImages_A13_C53_F1_s01_w1.TIF,55.43476486206055
SIMCEPImages_A13_C53_F1_s04_w1.TIF,54.27542495727539
SIMCEPImages_A13_C53_F1_s04_w2.TIF,52.48677444458008
SIMCEPImages_A13_C53_F1_s05_w1.TIF,55.3345832824707
SIMCEPImages_A13_C53_F1_s05_w2.TIF,52.04245376586914
SIMCEPImages_A13_C53_F1_s06_w1.TIF,55.185733795166016
SIMCEPImages_A13_C53_F1_s06_w2.TIF,54.432186126708984
SIMCEPImages_A18_C74_F1_s01_w1.TIF,73.68614196777344
SIMCEPImages_A18_C74_F1_s01_w2.TIF,66.25555419921875
SIMCEPImages_A18_C74_F1_s02_w1.TIF,71.83724975585938
SIMCEPImages_A18_C74_F1_s02_w2.TIF,67.65818786621094
SIMCEPImages_A18_C74_F1_s03_w1.TIF,75.059326171875
SIMCEPImages_A18_C74_F1_s06_w2.TIF,68.43792724609375
SIMCEPImages_A18_C74_F1_s07_w1.TIF,78.73776245117188
SIMCEPImages_A18_C74_F1_s07_w2.TIF,69.7347412109375
SIMCEPImages_A18_C74_F1_s08_w1.TIF,70.20214080810547
SIMCEPImages_A18_C74_F1_s08_w2.TIF,69.71526336669922
SIMCEPImages_A18_C74_F1_s12_w1.TIF,75.20722961425781
SIMCEPImages_A18_C74_F1_s12_w2.TIF,70.27044677734375
SIMCEPImages_A18_C74_F1_s13_w1.TIF,72.62305450439453
SIMCEPImages_A18_C74_F1_s13_w2.TIF,68.49162292480469
SIMCEPImages_A18_C74_F1_s14_w1.TIF,79.45469665527344
SIMCEPImages_A19_C78_F1_s24_w1.TIF,80.08612060546875
SIMCEPImages_A19_C78_F1_s24_w2.TIF,73.89812469482422
SIMCEPImages_A19_C78_F1_s25_w1.TIF,70.41606140136719
SIMCEPImages_A19_C78_F1_s25_w2.TIF,69.96121978759766
SIMCEPImages_A20_C83_F1_s01_w1.TIF,77.5722427368164
SIMCEPImages_A20_C83_F1_s01_w2.TIF,82.44995880126953
SIMCEPImages_A20_C83_F1_s02_w1.TIF,85.61395263671875
SIMCEPImages_A20_C83_F1_s04_w2.TIF,73.96843719482422
SIMCEPImages_A20_C83_F1_s05_w1.TIF,91.58614349365234
SIMCEPImages_A20_C83_F1_s05_w2.TIF,72.52857971191406
SIMCEPImages_A20_C83_F1_s06_w1.TIF,79.12200164794922
SIMCEPImages_A20_C83_F1_s06_w2.TIF,82.09011840820312
SIMCEPImages_A20_C83_F1_s07_w1.TIF,92.20223999023438
SIMCEPImages_A20_C83_F1_s07_w2.TIF,79.18755340576172
