Image,Predicted Cell Count
SIMCEPImages_A01_C1_F1_s01_w1.TIF,2.231356620788574
SIMCEPImages_A01_C1_F1_s01_w2.TIF,1.683239459991455
SIMCEPImages_A01_C1_F1_s02_w1.TIF,1.5261292457580566
SIMCEPImages_A01_C1_F1_s02_w2.TIF,1.6797597408294678
SIMCEPImages_A01_C1_F1_s03_w1.TIF,1.8578357696533203
SIMCEPImages_A01_C1_F1_s03_w2.TIF,1.6269972324371338
SIMCEPImages_A01_C1_F1_s04_w1.TIF,1.7022066116333008
SIMCEPImages_A01_C1_F1_s04_w2.TIF,1.4727842807769775
SIMCEPImages_A01_C1_F1_s05_w1.TIF,1.9942173957824707
SIMCEPImages_A01_C1_F1_s05_w2.TIF,1.8857128620147705
SIMCEPImages_A01_C1_F1_s08_w1.TIF,1.445997714996338
SIMCEPImages_A02_C5_F1_s10_w2.TIF,5.320333957672119
SIMCEPImages_A02_C5_F1_s16_w2.TIF,6.311949729919434
SIMCEPImages_A07_C27_F1_s18_w2.TIF,26.969600677490234
SIMCEPImages_A12_C48_F1_s23_w2.TIF,49.08522415161133
SIMCEPImages_A12_C48_F1_s24_w1.TIF,50.103092193603516
SIMCEPImages_A12_C48_F1_s24_w2.TIF,46.58109664916992
SIMCEPImages_A12_C48_F1_s25_w1.TIF,49.99039077758789
SIMCEPImages_A12_C48_F1_s25_w2.TIF,48.27114486694336
SIMCEPImages_A13_C53_F1_s01_w1.TIF,54.70735549926758
SIMCEPImages_A13_C53_F1_s04_w1.TIF,53.18551254272461
SIMCEPImages_A13_C53_F1_s04_w2.TIF,51.540096282958984
SIMCEPImages_A13_C53_F1_s05_w1.TIF,56.448123931884766
SIMCEPImages_A13_C53_F1_s05_w2.TIF,52.84312057495117
SIMCEPImages_A13_C53_F1_s06_w1.TIF,52.94731903076172
SIMCEPImages_A13_C53_F1_s06_w2.TIF,53.07522964477539
SIMCEPImages_A18_C74_F1_s01_w1.TIF,75.92591094970703
SIMCEPImages_A18_C74_F1_s01_w2.TIF,71.42623901367188
SIMCEPImages_A18_C74_F1_s02_w1.TIF,70.36972045898438
SIMCEPImages_A18_C74_F1_s02_w2.TIF,73.00587463378906
SIMCEPImages_A18_C74_F1_s03_w1.TIF,75.66119384765625
SIMCEPImages_A18_C74_F1_s06_w2.TIF,73.37631225585938
SIMCEPImages_A18_C74_F1_s07_w1.TIF,75.7231216430664
SIMCEPImages_A18_C74_F1_s07_w2.TIF,69.9617691040039
SIMCEPImages_A18_C74_F1_s08_w1.TIF,77.64881134033203
SIMCEPImages_A18_C74_F1_s08_w2.TIF,71.89876556396484
SIMCEPImages_A18_C74_F1_s12_w1.TIF,75.52827453613281
SIMCEPImages_A18_C74_F1_s12_w2.TIF,74.77232360839844
SIMCEPImages_A18_C74_F1_s13_w1.TIF,75.74472045898438
SIMCEPImages_A18_C74_F1_s13_w2.TIF,75.63531494140625
SIMCEPImages_A18_C74_F1_s14_w1.TIF,76.51811218261719
SIMCEPImages_A19_C78_F1_s24_w1.TIF,76.37664794921875
SIMCEPImages_A19_C78_F1_s24_w2.TIF,77.5032730102539
SIMCEPImages_A19_C78_F1_s25_w1.TIF,78.35739135742188
SIMCEPImages_A19_C78_F1_s25_w2.TIF,77.56192016601562
SIMCEPImages_A20_C83_F1_s01_w1.TIF,84.10337829589844
SIMCEPImages_A20_C83_F1_s01_w2.TIF,80.51846313476562
SIMCEPImages_A20_C83_F1_s02_w1.TIF,82.64582061767578
SIMCEPImages_A20_C83_F1_s04_w2.TIF,81.3870849609375
SIMCEPImages_A20_C83_F1_s05_w1.TIF,84.48883819580078
SIMCEPImages_A20_C83_F1_s05_w2.TIF,84.47240447998047
SIMCEPImages_A20_C83_F1_s06_w1.TIF,81.59912109375
SIMCEPImages_A20_C83_F1_s06_w2.TIF,80.41860961914062
SIMCEPImages_A20_C83_F1_s07_w1.TIF,84.68980407714844
SIMCEPImages_A20_C83_F1_s07_w2.TIF,80.16036987304688
